Category,SetNumber/ID,Year,Name,MatchedWith,Similarity
CSV_ONLY,CSV#9,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Gold","",
CSV_ONLY,CSV#10,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Printing Plates Black","",
CSV_ONLY,CSV#11,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Printing Plates Cyan","",
CSV_ONLY,CSV#12,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Printing Plates Magenta","",
CSV_ONLY,CSV#13,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Printing Plates Yellow","",
CSV_ONLY,CSV#14,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Higher Further Faster Silver","",
CSV_ONLY,CSV#15,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Not What it Seems","",
CSV_ONLY,CSV#16,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Not What it Seems Gold","",
CSV_ONLY,CSV#17,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Not What it Seems Silver","",
CSV_ONLY,CSV#19,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Printing Plates Cyan","",
CSV_ONLY,CSV#20,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Printing Plates Magenta","",
CSV_ONLY,CSV#21,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Printing Plates Yellow","",
CSV_ONLY,CSV#22,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Silver","",
CSV_ONLY,CSV#24,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence","",
CSV_ONLY,CSV#25,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Gold","",
CSV_ONLY,CSV#26,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Printing Plates Black","",
CSV_ONLY,CSV#27,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Printing Plates Cyan","",
CSV_ONLY,CSV#28,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Printing Plates Magenta","",
CSV_ONLY,CSV#29,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Printing Plates Yellow","",
CSV_ONLY,CSV#30,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Supreme Intelligence Silver","",
CSV_ONLY,CSV#32,1994,"1994 Flair Marvel Annual - Flair Marvel Universe 4up-Panels","",
CSV_ONLY,CSV#33,1994,"1994 Flair Marvel Annual - Flair Marvel Universe 9up-Panels","",
CSV_ONLY,CSV#36,1994,"1994 Flair Marvel Annual - Flair Marvel Universe Promos","",
CSV_ONLY,CSV#41,2008,"2008 Upper Deck Marvel Masterpieces Set 3 - Marvel Moments","",
CSV_ONLY,CSV#43,2010,"2010 Rittenhouse Marvel Heroes and Villains - Marvel's Most Wanted","",
CSV_ONLY,CSV#44,2011,"2011 Rittenhouse Marvel Universe - Marvel Originals","",
CSV_ONLY,CSV#45,2011,"2011 Rittenhouse Marvel: Dangerous Divas - Women of Marvel","",
CSV_ONLY,CSV#46,2011,"2011 Upper Deck Marvel Beginnings S1 - Marvel Prime Micromotion Foil","",
CSV_ONLY,CSV#47,2011,"2011 Upper Deck Marvel Beginnings S1 - Marvel Villains Hologram","",
CSV_ONLY,CSV#49,2012,"2012 Upper Deck Marvel Beginnings S2 - Marvel Prime Micromotion","",
CSV_ONLY,CSV#51,2013,"2013 Fleer Retro Marvel - 1990 Marvel Universe Design Autographs","",
CSV_ONLY,CSV#52,2013,"2013 Fleer Retro Marvel - 1991 Marvel Universe Design","",
CSV_ONLY,CSV#53,2013,"2013 Fleer Retro Marvel - 1991 Marvel Universe Design Autographs","",
CSV_ONLY,CSV#54,2013,"2013 Fleer Retro Marvel - 1992 Marvel Universe Design","",
CSV_ONLY,CSV#55,2013,"2013 Fleer Retro Marvel - 1992 Marvel Universe Design Autographs","",
CSV_ONLY,CSV#56,2013,"2013 Rittenhouse Legends of Marvel: Marvel Girl/Phoenix","",
CSV_ONLY,CSV#57,2014,"2014 Rittenhouse Marvel Universe - Marvel Greatest Battles Expansion","",
CSV_ONLY,CSV#58,2014,"2014 Rittenhouse Marvel Universe - Marvel Greatest Battles Expansion Captain America Gold","",
CSV_ONLY,CSV#59,2014,"2014 Rittenhouse Marvel Universe - Marvel Greatest Battles Expansion Captain America Red","",
CSV_ONLY,CSV#60,2014,"2014 Rittenhouse Marvel Universe - Marvel Greatest Battles Expansion Thor Gold","",
CSV_ONLY,CSV#61,2014,"2014 Rittenhouse Marvel Universe - Marvel Greatest Battles Expansion Thor Red","",
CSV_ONLY,CSV#62,2014,"2014 Rittenhouse Marvel: Dangerous Divas 2 - Marvel 75th Anniversary","",
CSV_ONLY,CSV#63,2014,"2014 Rittenhouse Marvel: Dangerous Divas 2 - Marvel Originals Artifex","",
CSV_ONLY,CSV#64,2014,"2014 Rittenhouse Marvel: Dangerous Divas 2 - Marvel Originals Artifex Autographs","",
CSV_ONLY,CSV#66,2015,"2015 Fleer Retro Marvel - 1990 Impel Marvel Universe Printing Plate Black","",
CSV_ONLY,CSV#67,2015,"2015 Fleer Retro Marvel - 1990 Impel Marvel Universe Printing Plate Cyan","",
CSV_ONLY,CSV#68,2015,"2015 Fleer Retro Marvel - 1990 Impel Marvel Universe Printing Plate Magenta","",
CSV_ONLY,CSV#69,2015,"2015 Fleer Retro Marvel - 1990 Impel Marvel Universe Printing Plate Yellow","",
CSV_ONLY,CSV#71,2015,"2015 Fleer Retro Marvel - 1993 Skybox Marvel Universe Printing Plate Black","",
CSV_ONLY,CSV#72,2015,"2015 Fleer Retro Marvel - 1993 Skybox Marvel Universe Printing Plate Cyan","",
CSV_ONLY,CSV#73,2015,"2015 Fleer Retro Marvel - 1993 Skybox Marvel Universe Printing Plate Magenta","",
CSV_ONLY,CSV#74,2015,"2015 Fleer Retro Marvel - 1993 Skybox Marvel Universe Printing Plate Yellow","",
CSV_ONLY,CSV#76,2015,"2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster","",
CSV_ONLY,CSV#78,2015,"2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster Precious Metal Gems Gold","",
CSV_ONLY,CSV#81,2015,"2015 Fleer Retro Marvel - Autographs 1990 Impel Marvel Universe","",
CSV_ONLY,CSV#82,2015,"2015 Fleer Retro Marvel - Autographs 1993 Skybox Marvel Universe","",
CSV_ONLY,CSV#83,2016,"2016 Upper Deck Marvel Annual - New Alliances: Team Captain Marvel / Iron Man","",
CSV_ONLY,CSV#90,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Gold","",
CSV_ONLY,CSV#95,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Printing Plate Cyan","",
CSV_ONLY,CSV#96,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Printing Plate Magenta","",
CSV_ONLY,CSV#97,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Printing Plate Yellow","",
CSV_ONLY,CSV#98,2019,"2019 Flair Marvel - 1994 Marvel Flair Buybacks","",
CSV_ONLY,CSV#99,2019,"2019 Flair Marvel - 1995 Marvel Flair Buybacks","",
CSV_ONLY,CSV#100,2019,"2019 Upper Deck Marvel 80th Anniversary - Marvel History Achievements","",
CSV_ONLY,CSV#101,2019,"2019 Upper Deck Marvel Studios The First Ten Years - The Marvel Cinematic Universe","",
CSV_ONLY,CSV#102,2019,"2019-20 Upper Deck Marvel Annual - Marvel Com-Mix","",
CSV_ONLY,CSV#103,2019,"2019-20 Upper Deck Marvel Annual - Marvel Com-Mix Printing Plates Black","",
CSV_ONLY,CSV#104,2019,"2019-20 Upper Deck Marvel Annual - Marvel Com-Mix Printing Plates Cyan","",
CSV_ONLY,CSV#105,2019,"2019-20 Upper Deck Marvel Annual - Marvel Com-Mix Printing Plates Magenta","",
CSV_ONLY,CSV#106,2019,"2019-20 Upper Deck Marvel Annual - Marvel Com-Mix Printing Plates Yellow","",
CSV_ONLY,CSV#107,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel","",
CSV_ONLY,CSV#108,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Avenge The Fallen","",
CSV_ONLY,CSV#109,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Avengers Assemble","",
CSV_ONLY,CSV#110,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Exquisite Black Achievements","",
CSV_ONLY,CSV#111,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Exquisite Collection Diamond Auto Relics","",
CSV_ONLY,CSV#112,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Exquisite Collection Diamond Relics","",
CSV_ONLY,CSV#113,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers Autographs","",
CSV_ONLY,CSV#114,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers Autographs Printing Plates Black","",
CSV_ONLY,CSV#115,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers Autographs Printing Plates Cyan","",
CSV_ONLY,CSV#116,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers Autographs Printing Plates Magenta","",
CSV_ONLY,CSV#117,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers Autographs Printing Plates Yellow","",
CSV_ONLY,CSV#118,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers White Autographs","",
CSV_ONLY,CSV#119,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Avengers White Inscription Autographs","",
CSV_ONLY,CSV#120,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual Autographs","",
CSV_ONLY,CSV#121,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual Autographs Printing Plates Black","",
CSV_ONLY,CSV#122,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual Autographs Printing Plates Cyan","",
CSV_ONLY,CSV#123,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual Autographs Printing Plates Magenta","",
CSV_ONLY,CSV#124,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual Autographs Printing Plates Yellow","",
CSV_ONLY,CSV#125,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Legends Never Die Casual White Inscription Autographs","",
CSV_ONLY,CSV#126,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - One Shot","",
CSV_ONLY,CSV#127,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - One Shot Autographs","",
CSV_ONLY,CSV#128,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Rewind Buyback Autographs","",
CSV_ONLY,CSV#129,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Shadowbox","",
CSV_ONLY,CSV#130,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Shadowbox Autographs","",
CSV_ONLY,CSV#131,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Sketch Artists","",
CSV_ONLY,CSV#134,2021,"2021-22 Upper Deck Marvel Annual - Battle Booklet Sketches Captain Marvel vs. Thor","",
CSV_ONLY,CSV#137,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Super Heroes of Marvel","",
CSV_ONLY,CSV#140,2023,"2023 Upper Deck Marvel The Marvels Weekly - SP Variants","",
CSV_ONLY,CSV#141,2023,"2023 Upper Deck Marvel The Marvels Weekly - SSP Variants","",
CSV_ONLY,CSV#142,2024,"2024 E.Leclerc Marvel: Explore L'Univers Marvel avec Groot","",
CSV_ONLY,CSV#143,2024,"2024 Finding Unicorn Marvel Comics Universe Evolution - Marvel Milestones","",
CSV_ONLY,CSV#144,2024,"2024 Fleer Throwbacks '59-63 Marvel Edition - Marvel Greats","",
CSV_ONLY,CSV#145,2024,"2024 Fleer Throwbacks '59-63 Marvel Edition - Monsters of Marvel","",
CSV_ONLY,CSV#168,2024,"2024 Topps Chrome Marvel - Marvel Character Dual Autographs Black Wave Refractor","",
CSV_ONLY,CSV#169,2024,"2024 Topps Chrome Marvel - Marvel Character Dual Autographs Orange Refractor","",
CSV_ONLY,CSV#170,2024,"2024 Topps Chrome Marvel - Marvel Character Dual Autographs Red Refractor","",
CSV_ONLY,CSV#171,2024,"2024 Topps Chrome Marvel - Marvel Character Dual Autographs SuperFractor","",
CSV_ONLY,CSV#172,2024,"2024 Topps Chrome Marvel - Marvel Character Quad Autographs Black Wave Refractor","",
CSV_ONLY,CSV#173,2024,"2024 Topps Chrome Marvel - Marvel Character Quad Autographs Red Refractor","",
CSV_ONLY,CSV#174,2024,"2024 Topps Chrome Marvel - Marvel Character Quad Autographs SuperFractor","",
CSV_ONLY,CSV#177,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper Gold Refractor","",
CSV_ONLY,CSV#182,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Black Wave Refractor","",
CSV_ONLY,CSV#183,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Gold Refractor","",
CSV_ONLY,CSV#184,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Orange Refractor","",
CSV_ONLY,CSV#185,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Red Refractor","",
CSV_ONLY,CSV#186,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary SuperFractor","",
CSV_ONLY,CSV#202,2024,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Papradascha","",
CSV_ONLY,CSV#203,2024,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Quad Papradascha","",
CSV_ONLY,CSV#204,2024,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Quad Red Sapphire","",
CSV_ONLY,CSV#205,2024,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Red Sapphire","",
CSV_ONLY,CSV#206,2024,"2024 Upper Deck Marvel Allegiance Secret Wars - Marvel Team-Up","",
CSV_ONLY,CSV#211,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Printing Plates Cyan","",
CSV_ONLY,CSV#212,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Printing Plates Magenta","",
CSV_ONLY,CSV#213,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Printing Plates Yellow","",
CSV_ONLY,CSV#214,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Verve","",
CSV_ONLY,CSV#216,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Black","",
CSV_ONLY,CSV#217,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Blue","",
CSV_ONLY,CSV#218,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Cyan","",
CSV_ONLY,CSV#219,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Gold","",
CSV_ONLY,CSV#220,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Green","",
CSV_ONLY,CSV#221,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Orange","",
CSV_ONLY,CSV#222,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Purple","",
CSV_ONLY,CSV#223,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Red","",
CSV_ONLY,CSV#224,2025,"2025 Kakawow Aura Marvel - Marvel 80s Legends Silver","",
CSV_ONLY,CSV#225,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut","",
CSV_ONLY,CSV#226,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Black","",
CSV_ONLY,CSV#227,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Blue","",
CSV_ONLY,CSV#228,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Cyan","",
CSV_ONLY,CSV#229,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Gold","",
CSV_ONLY,CSV#230,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Green","",
CSV_ONLY,CSV#231,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Orange","",
CSV_ONLY,CSV#232,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Purple","",
CSV_ONLY,CSV#233,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Red","",
CSV_ONLY,CSV#234,2025,"2025 Kakawow Aura Marvel - Marvel Iconic Debut Silver","",
CSV_ONLY,CSV#235,2025,"2025 Kakawow Aura Marvel - Marvel's Heroic Dawn The Fantastic Four Black","",
CSV_ONLY,CSV#236,2025,"2025 Kakawow Aura Marvel - Marvel's Heroic Dawn The Fantastic Four Gold","",
CSV_ONLY,CSV#237,2025,"2025 Kakawow Aura Marvel - Marvel's Heroic Dawn The Fantastic Four Green","",
CSV_ONLY,CSV#238,2025,"2025 Kakawow Aura Marvel - Marvel's Heroic Dawn The Fantastic Four Red","",
CSV_ONLY,CSV#239,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Black","",
CSV_ONLY,CSV#240,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Blue","",
CSV_ONLY,CSV#241,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Cyan","",
CSV_ONLY,CSV#242,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Gold","",
CSV_ONLY,CSV#243,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Green","",
CSV_ONLY,CSV#244,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Orange","",
CSV_ONLY,CSV#245,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Purple","",
CSV_ONLY,CSV#246,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Red","",
CSV_ONLY,CSV#247,2025,"2025 Kakawow Aura Marvel - Villains of Marvel Silver","",
CSV_ONLY,CSV#251,2025,"2025 Topps Chrome Marvel - Air Marvel Superfractor","",
CSV_ONLY,CSV#253,2025,"2025 Topps Chrome Marvel - Marvel Anniversaries Black","",
CSV_ONLY,CSV#254,2025,"2025 Topps Chrome Marvel - Marvel Anniversaries Gold Wave","",
CSV_ONLY,CSV#255,2025,"2025 Topps Chrome Marvel - Marvel Anniversaries Orange","",
CSV_ONLY,CSV#256,2025,"2025 Topps Chrome Marvel - Marvel Anniversaries Red Wave","",
CSV_ONLY,CSV#257,2025,"2025 Topps Chrome Marvel - Marvel Anniversaries SuperFractor","",
CSV_ONLY,CSV#259,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Iron Man Red & Gold Lazer","",
CSV_ONLY,CSV#260,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Black","",
CSV_ONLY,CSV#261,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Gold Wave","",
CSV_ONLY,CSV#262,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Hulk Green Lazer","",
CSV_ONLY,CSV#263,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Orange","",
CSV_ONLY,CSV#264,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Purple Shimmer","",
CSV_ONLY,CSV#265,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs Red Wave","",
CSV_ONLY,CSV#266,2025,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs SuperFractor","",
CSV_ONLY,CSV#268,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs Black","",
CSV_ONLY,CSV#269,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs Orange","",
CSV_ONLY,CSV#270,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs Red","",
CSV_ONLY,CSV#271,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs Superfractor","",
CSV_ONLY,CSV#272,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Dual Autographs","",
CSV_ONLY,CSV#273,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Dual Autographs Black","",
CSV_ONLY,CSV#274,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Dual Autographs Orange","",
CSV_ONLY,CSV#275,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Dual Autographs Red","",
CSV_ONLY,CSV#276,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Dual Autographs Superfractor","",
CSV_ONLY,CSV#277,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Quad Autographs","",
CSV_ONLY,CSV#278,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Quad Autographs Red","",
CSV_ONLY,CSV#279,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Quad Autographs Superfractor","",
CSV_ONLY,CSV#280,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Triple Autographs","",
CSV_ONLY,CSV#281,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Triple Autographs Black","",
CSV_ONLY,CSV#282,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Triple Autographs Orange","",
CSV_ONLY,CSV#283,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Triple Autographs Red","",
CSV_ONLY,CSV#284,2025,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Triple Autographs Superfractor","",
CSV_ONLY,CSV#286,2025,"2025 Topps Chrome Marvel - Marvel Icons Black","",
CSV_ONLY,CSV#287,2025,"2025 Topps Chrome Marvel - Marvel Icons Gold Wave","",
CSV_ONLY,CSV#288,2025,"2025 Topps Chrome Marvel - Marvel Icons Orange","",
CSV_ONLY,CSV#289,2025,"2025 Topps Chrome Marvel - Marvel Icons Red Wave","",
CSV_ONLY,CSV#290,2025,"2025 Topps Chrome Marvel - Marvel Icons SuperFractor","",
CSV_ONLY,CSV#292,2025,"2025 Topps Chrome Marvel - Marvel Reflections Kaleidoscope","",
CSV_ONLY,CSV#293,2025,"2025 Topps Chrome Marvel - Marvel Reflections RayWave","",
CSV_ONLY,CSV#294,2025,"2025 Topps Chrome Marvel - Marvel Reflections Shimmer","",
CSV_ONLY,CSV#295,2025,"2025 Topps Chrome Marvel - Marvel Reflections Superfractor","",
